Judul,Topik 1,Topik 2,Topik 3
PENGARUH DUKUNGAN SOSIAL DAN KEPRIBADIAN TERHADAP KINERJA PEGAWAI PUSKESMAS BANGKALAN KABUPATEN BANGKALAN,0.0018198591382919261,0.9963642751437554,0.0018158657179526397
ANALISIS PERBANDINGAN VOLUME PERDAGANGAN SAHAM DAN CAPITAL GAIN SEBELUM DAN SESUDAH STOCK SPLIT PADA PERUSAHAAN GO PUBLIC DI BURSA EFEK INDONESIA PERIODE 2009-2013,0.0021321194244860557,0.23618167414379435,0.7616862064317196
PENGARUH KREATIVITAS DAN PERILAKU INOVATIF TERHADAP KINERJA KARYAWAN KONVEKSI STAR NINE GROUP DI DESA TRITUNGGAL BABAT LAMONGAN,0.0014846512032794894,0.3257883921695002,0.6727269566272204
PENGARUH KECERDASAN EMOSIONAL DAN COPING STRESS TERHADAP KINERJA PERAWAT RUMAH SAKIT IBU DAN ANAK KENDANGSARI SURABAYA,0.001278734031441947,0.9974424807440472,0.0012787852245109911
Pengaruh Bauran Promosi Terhadap Keputusan Pembelian Konsumen Batik Tulis Tanjung Bumi Pada CV. Sumber Arafat,0.8943381322715819,0.001396799683064945,0.10426506804535322
Pengaruh Media Iklan Terhadap Keputusan Pembelian Ponsel Smartfren (Studi Pada Masyarakat Kecamatan Kadur Kabupaten Pamekasan) ,0.34767705174259694,0.0015681107762970164,0.6507548374811061
Pengaruh Atribut Kepuasan Konsumen Terhadap  Loyalitas Merek Air Minum Aqua (Studi Pada Perumahan Telang Indah Desa Telang Kecamatan Kama Kab. Bangkalan),0.0011080947211994116,0.0010928859952448978,0.9977990192835556
"Analisis Harga, Volume Perdagangan dan Abnormal Return Saham Sebelum dan Sesudah Stock Split Pada Perusahaan Real Estate Yang Terdaftar di Bursa Efek Indonesia (periode 2010-2013)",0.0011368809682443272,0.001130074999822603,0.997733044031933
Pengaruh Manajemen Pengetahuan Dan Stres Kerja Terhadap Kinerja Karyawan Divisi Kapal Niaga PT. PAL Indonesia (Persero) Surabaya,0.0011654132766959232,0.9976664320674562,0.0011681546558479036
"Pengaruh Kemampuan Komunikasi, Kecerdasan Emosional Dan Budaya Organisasi Terhadap Kinerja Karyawan Matahari Departement Store Bangkalan",0.4468839917562315,0.5519087991405563,0.0012072091032121351
"GAYA KEPEMIMPINAN KEPALA DESA
DESA GEMPOL PENDOWO
KECAMATAN GLAGAH KABUPATEN LAMONGAN
",0.0013619084059917433,0.001357512713791333,0.9972805788802169
PENGARUH KUALITAS PELAYANAN TERHADAP KEPUASAN PADA BENGKEL TRETAN MOTOR KAMAL,0.4766108416313262,0.0015263633802758175,0.5218627949883978
"PENGARUH EKUITAS MEREK TERHADAP KEPUTUSAN PEMBELIAN KARTU TELEPON SELULER XL
(Studi Pada Masyarakat Dikecamatan Pademawu)",0.0813465986043237,0.0008546309467450734,0.9177987704489313
pengaruh kualitas produk terhadap keputusan pembelian batik tulis Tanjungbumi Kabupaten Bangkalan,0.4410477744174537,0.001096133910131422,0.5578560916724149
PENGARUH KEPRIBADIAN DAN LOYALITAS TERHADAP KINERJA PERSONIL POLISI SEKTOR DI KABUPATEN BANGKALAN,0.001469494760733395,0.9970587261385495,0.0014717791007169342
PENGARUH MOTIVASI GURU DAN KEMAMPUAN MANAJERIAL KEPALA SEKOLAH TERHADAP KINERJA GURU SMKN 1 SAMPANG,0.7969659296998097,0.00171519625604038,0.20131887404414991
Analisis Faktor Pembentuk Brand Switching Handphone Nokia Di Wilayah Telang Bangkalan,0.0012337464464528458,0.0012178009800433917,0.9975484525735037
Pengaruh Stres Kerja dan Kepuasan Kerja Terhadap Kinerja Pegawai Dinas Pendidikan Di Kabupaten Sampang,0.0011615272992606832,0.9976796137056585,0.0011588589950808643
Pengaruh Persepsi dan Sikap Terhadap Pengambilan Keputusan dalam Memilih Pekerjaan (Studi Kasus Lulusan Jurusan Manajemen Universitas Trunojoyo Madura),0.9957214497623378,0.0021357326386824676,0.0021428175989796814
"PENGARUH JENJANG PENDIDIKAN DAN  
HUMAN RELATION TERHADAP ETOS KERJA KARYAWAN 
PDAM SAMPANG
",0.2874805962927365,0.7113485414071967,0.001170862300066785
PENGARUH ETIKA KERJA ISLAM DAN MOTIVASI KERJA TERHADAP KINERJA KARYAWAN DI KEMENTERIAN AGAMA BANGKALAN,0.0012594511802684432,0.38298664645794805,0.6157539023617834
Pengaruh Kepribadian Terhadap Kinerja Karyawan Pada PT. Kayana Indonesia Surabaya,0.0010550367439715242,0.99788886857841,0.0010560946776185067
"PENGARUH KONFLIK PERAN GANDA, KECERDASAN EMOSIONAL DAN KOMITMEN ORGANISASI TERHADAP KINERJA PARAMEDIS WANITA DI PUSKESMAS KAMAL",0.25576306079168115,0.7429889999184033,0.001247939289915593
"Pengaruh Al-Ghazali Kohler Selaku Celebrity Endorser Pada Produk Operator Seluler (Provider) Indosat Terhadap Keputusan Pembelian (Studi Pada Masyarakat Desa Ketapang Barat, Kec Ketapang, Kab. Sampang",0.001424635681820024,0.0014107276590402196,0.9971646366591398
Pengaruh Faktor Stres Kerja dan Motivasi Kerja Terhadap Kinerja Karyawan PT. Petrocentral Gresik,0.0012272939033387631,0.9975475272596226,0.0012251788370387122
"PENGARUH CAR, NPL, LDR, NIM DAN BOPO TERHADAP PROFITABILITAS (ROA) PADA BANK SWASTA NASIONAL YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2010-2014",0.0016294168555022735,0.0016318536526839912,0.9967387294918137
tentang Pengaruh Komitmen Organisasi dan Motivasi Kerja Terhadap Kepuasan Kerja Pegawai Dinas P.U Cipta Karya dan Tata Ruang Kabupaten Sumenep,0.001445284919882265,0.9971213436699943,0.0014333714101235758
"Pengaruh Kecerdasan Emosional, Ketangguhan, Etos kerja dan Disiplin Kerja Terhadap Kinerja Pegawai Dinas Pendidikan Kabupaten Sampang",0.0011742261677676349,0.9976524835890628,0.0011732902431696715
"Pengaruh Promosi Jabatan, Kompensasi dan Lingkungan Kerja Fisik terhadap Kepuasan Kerja Karyawan PT. Garam (Persero) di Sumenep",0.0012300373700375872,0.9975392297549007,0.0012307328750617186
"PENGARUH KONFLIK DAN KOMUNIKASI TERHADAP KINERJA PEGAWAI BADAN PERENCENAAN DAN PENGEMBANGAN DAERAH (BAPPEDA) 
KABUPATEN SAMPANG
",0.7485097076456726,0.24957156533484595,0.0019187270194814083
"PENGARUH KESEIMBANGAN KEHIDUPAN KERJA DAN KOMITMEN ORGANISASI TERHADAP KEPUASAN KERJA KARYAWAN
(STUDI KASUS PADA PT. SURYA PRATISTA HUTAMA DI KABUPATEN SIDOARJO)",0.4433076919824687,0.5557179492637104,0.0009743587538208641
PENGARUH KOMPENSASI DAN DISIPLIN KERJA TERHADAP KINERJA KARYAWAN CV. NUR IWAN RACING DI SURABAYA,0.0014632586431817282,0.9970611120838666,0.0014756292729517374
PENGARUH ATRIBUT PRODUK TERHADAP KEPUTUSAN PEMBELIAN,0.9969296139856962,0.001528235181700334,0.0015421508326033068
PENGARUH BAURAN PROMOSI TERHADAP KEPUTUSAN PEMBELIAN SEPEDA MOTOR YAMAHA PADA DEALER TRISAKTI PAMEKASAN,0.996093448355768,0.0019473825748845819,0.001959169069347472
PENGARUH EKUITAS MEREK TERHADAP KEPUTUSAN PEMBELIAN SEPEDA MOTOR MEREK HONDA BEAT (STUDI PADA MASYARAKAT DI KECAMATAN LAMONGAN KABUPATEN LAMONGAN),0.001004299937562656,0.000990422249473645,0.9980052778129637
Pengaruh PERILAKU KONSUMEN TERHADAP KEPUTUSAN PEMBELIAN HONDA MEREK BEAT (Studi Pada Dealer Surya Agung Motor Kota Bangkalan )â ,0.9966694957700809,0.001657976337666888,0.0016725278922522196
Pengaruh Bentuk Kompensasi Terhadap Kinerja Karyawan Pada PT. Niaga Tama Raharja Bangkalan,0.001266366513060527,0.6199796372368938,0.3787539962500457
"PENGARUH KOMUNIKASI, KONFLIK INTERPERSONAL DAN DISIPLIN KERJA TERHADAP KINERJA KARYAWAN PADA CV ANUGERAH TANI MAKMUR KABUPATEN GRESIK",0.0007732191222585069,0.9984539260214076,0.0007728548563339419
"Pengaruh Modal kerja, Financial leverage dan Firm size terhadap profitabilitas perusahaan telekomunikasi periode 2009-2013",0.001407438171380564,0.0014204750047169775,0.9971720868239025
PENGARUH SUPERVISI DAN INSENTIF TERHADAP KINERJA KARYAWAN PADA PT. LADANG HIJAU TIKUNG LAMONGAN,0.0013798680044603225,0.3679531116419849,0.6306670203535547
Pengaruh Etika Kerja dan Semangat Kerja terhadap Prestasi Kerja Pengrajin Batik di Kecamatan Tanjung Bumi Kabupaten Bangkalan,0.3973902458837512,0.6013880146769861,0.0012217394392625774
"analisis pengaruh capital adequacy ratio (CAR), non performing loan (NPL), operating expense to operating income (BOPO) dan net interest margin (NIM) terhadap loan to deposit ratio (LDR) ( studi pada ",0.0012818515336410388,0.23664473128742872,0.7620734171789303
Pengaruh Perilaku Individu dan Perilaku Kelompok terhadap Kinerja Karyawan di PT. Ayu Indah Group Lamongan,0.9977535699933796,0.0011264199767174155,0.0011200100299030016
"Analisis Kinerja Saham Indeks Sektoral Yang Terdaftar Di Bursa Efek Indonesia Dengan Metode Sharpe, Treynor, Jensen, dan M-Square Periode 2010-2014",0.9979703820416659,0.0010134342137807961,0.0010161837445533345
"ANALISIS PERBEDAAN VOLUME PERDAGANGAN SAHAM, ABNORMAL RETURN SAHAM DAN CAPITAL GAIN SEBELUM DAN SESUDAH STOCK SPLIT (PEMECAHAN SAHAM) PADA PERUSAHAAN YANG GO PUBLIC YANG TERDAFTAR DI BURSA EFEK INDONE",0.0013597900294412635,0.0013665208875533051,0.9972736890830054
Analisis Perbandingan Capital Asset Pricing Model (CAPM) dan Arbitrage Pricing Theory (APT) dalam Memprediksi Tingkat Return Saham Pada Perusahaan Sektor Property dan Real Estate yang Terdaftar di Bur,0.0013908332960766213,0.0013981946495232988,0.9972109720544
"Pengaruh Komunikasi, Motivasi Kerja, Semangat Kerja Terhadap Kinerja Karyawan Badan Keswadayaan Masyarakat (BKM) Kemayoran Surabaya",0.24347000936178972,0.7556590855463577,0.0008709050918525836
ANALISIS NILAI KEWAJARAN HARGA SAHAM MENGGUNAKAN DIVIDEND DISCOUNT MODEL (DDM) SEBAGAI ALTERNATIF PENGAMBILAN KEPUTUSAN INVESTASI PADA PERUSAHAAN SUB SEKTOR PERTAMBANGAN MINYAK DAN GAS BUMI,0.9972187698363392,0.0013935295979800818,0.0013877005656806106
ANALISIS PENGARUH ROTASI PEKERJAAN DAN MOTIVASI KERJA TERHADAP KINERJA KARYAWAN MELALUI KEPUASAN KERJA PADA PT. BANK RAKYAT INDONESIA CABANG DIPONEGORO SURABAYA,0.5304255491409352,0.46802618538262186,0.0015482654764427167
PENGARUH LOCUS OF CONTROL INTERNAL DAN KOMPETENSI SDM TERHADAP PRESTASI KERJA PENGURUS KOPERASI âSERBA USAHAâDI KABUPATEN BANGKALAN,0.000956981378171206,0.9980932801904001,0.0009497384314287584
"Pengaruh persepsi risiko, kemudahan dan manfaat terhadap keputusan pembelian produk fashion secara online",0.9976859573053107,0.0011511734269709494,0.0011628692677182687
"PENGARUH MOTIVASI KERJA DAN DISIPLIN KERJA TERHADAP
KINERJA KARYAWAN BAGIAN PRODUKSI DI PT. MARINAL INDOPRIMA
CABANG SUMENEP",0.0009527862556769755,0.998092983315674,0.0009542304286490708
Pengaruh Integritas dan Disiplin Kerja terhadap Kinerja Karyawan Bagian Produksi di PT. Dok dan Perkapalan Surabaya,0.0011606145281185872,0.9976747514941294,0.0011646339777520516
Pengaruh Stres Kerja Karyawan dan Dukungan Sosial Terhadap Disiplin Kerja PT. Adiluhung SaranaSegara Indonesia,0.0015316737589972124,0.9969373202935442,0.0015310059474586252
PENGARUH ASPIRASI DAN PARTISIPASI KARYAWAN DALAM SERIKAT PEKERJA TERHADAP MOTIVASI KERJA KARYAWAN PT. DOK DAN PERKAPALAN SURABAYA (PERSERO),0.0012189326264999314,0.997553177401792,0.0012278899717082321
Pengaruh Atribut Produk Terhadap Keputusan Perpindahan Merek Handphone Nokia,0.1999506245265118,0.0014328386492808958,0.7986165368242073
"ANALISIS PENGARUH MARKET VALUE ADDED, RETURN ON EQUITY, PRICE TO BOOK VALUE DAN PRICE EARNING RATIO TERHADAP RETURN SAHAM PERUSAHAAN OTOMOTIF DAN KOMPONEN YANG TERDAFTAR  DI BURSA EFEK INDONESIA PERIO",0.0011246004639542788,0.0011278935856423966,0.9977475059504034
"PENGARUH RETURN ON ASSET (ROA), RETURN ON EQUITY (ROE), UMUR PERUSAHAAN (AGE), DAN UKURAN PERUSAHAAN  (SIZE) TERHADAP RETURN SESUDAH INITIAL PUBLIC OFFERING (IPO) PADA PERUSAHAAN MANUFAKTUR PERIODE 20",0.0012977810614159236,0.0013050417009513725,0.9973971772376328
Pengaruh Citra Merek Terhadap Keputusan Pembelian Mie Instan Merek Sedaap,0.04470429653941636,0.0011137547623831531,0.9541819486982004
PENGARUH KETERLIBATAN KELUARGA DAN KARAKTERISTIK PERUSAHAAN TERHADAP PROFITABILITAS PADA PERUSAHAAN SEKTOR PROPERTY DAN REAL ESTATE YANG TERDAFTAR DI BEI PERIODE 2010-2014,0.0013214635595446339,0.9973500169302946,0.0013285195101607721
"PENGARUH STRUKTUR MODAL, PROFITABILITAS  DAN LIKUIDITAS
TERHADAP NILAI PERUSAHAAN
PADA PERUSAHAAN SEKTOR INDUSTRI BARANG KONSUMSI
SUB - SEKTOR MAKANAN DAN MINUMAN YANG TERDAFTAR DI BEI
TAHUN 2010-",0.0014719839902913236,0.49140036285334876,0.5071276531563599
PENGARUH EARNING PER SHARE (EPS) DAN RETURN ON INVESTMENT (ROI) TERHADAP HARGA SAHAM DENGAN PERCEIVED RISK SAHAM SEBAGAI VARIABEL MODERASI PADA PERUSAHAAN PERTAMBANGAN SUB SEKTOR BATUBARA YANG TERDAFT,0.15942424640146496,0.0009641716581094164,0.8396115819404256
"ANALISIS PENGARUH NPM, ROA, ROE, FIRM SIZE DAN SALES GROWTH TERHADAP DIVIDEN PAYOUT RATIO PADA PERUSAHAAN INDUSTRI SEMEN YANG TERDAFTAR DI BEI PERIODE 2009-2013",0.001397732353863541,0.4779311766338156,0.5206710910123208
Pengaruh Fasilitas Belajar dan Percaya Diri Terhadap Prestasi Belajar Mahasiswa Bidikmisi Fakultas Ekonomi dan Bisnis Universitas Trunojoyo Madura,0.9981337828287482,0.000938586857601758,0.0009276303136500377
"Analisis Pengaruh Struktur Modal, Pertumbuhan Perusahaan dan Profitabilitas terhadap Nilai Perusahaan Pada perusahaan Properti dan Real Estate yang terdaftar di Bursa Efek Indonesia",0.001708295958678875,0.9965702829955478,0.0017214210457733214
ANALISIS PERBANDINGAN PORTOFOLIO OPTIMAL BERDASARKAN MODEL MARKOWITZ DAN MODEL SHARPE PADA SEKTOR PERBANKANDI BURSA EFEK INDONESIA,0.9983141499247595,0.0008457451490797157,0.0008401049261607408
"Penilaian  Kinerja  Keuangan  dengan  Menggunakan  Rasio  Capital, 
Asset,  Earnings, Liquidity dan Metode  Economic Value Added (EVA) Pada Bank 
BUMN Yang Terdaftar Di Bursa Efek Indonesia.",0.9980001193831146,0.0010022466585750238,0.0009976339583103444
"NALISIS KEBANGKRUTAN PADA PERUSAHAAN 
TEKSTIL DAN GARMANT YANG GO PUBLIK DI BURSA EFEK INDONESIA 
PERIODE 2010-2014 DENGAN MENGGUNAKAN METODE Z-SCORE. ",0.001393955670629348,0.997201672338001,0.001404371991369607
"Analisis Perbandingan Kinerja Keuangan Perusahaan
Sebelum dan Sesudah Merger, Akuisisi  Pada Perusahaan Go Public Non Bank 
dan  Lembaga Keuangan yang Terdaftar di Bursa Efek Indonesia Periode 2011-",0.0008909154892246156,0.9546568994222929,0.04445218508848251
"PENGARUH PENGHARGAAN DAN SANKSI 
TERHADAP PRESTASI AKADEMIK MAHASISWA 
(Studi Pada Jurusan Manajemen Fakultas Ekonomi dan Bisnis
Universitas Trunojoyo Madura)
",0.9976962826569327,0.0011568883665793238,0.001146828976487963
PENGARUH  EXPERIENTIAL MARKETING TERHADAP KEPUASAN PENGUNJUNG WISATA RELIGI MAKAM ASTA TINGGI KABUPATEN SUMENEP,0.0011709309134651075,0.0011665500181541834,0.9976625190683808
FAKTOR-FAKTOR YANG MEMPENGARUHI LABOUR TURN OVER KARYAWAN PT. CITRA TERANG ABADI DI SURABAYA,0.0012667825000804473,0.11580125284071846,0.8829319646592011
"Pengaruh Efektivitas Modal Kerja, Pertumbuhan Penjualan serta Nilai Perusahaan Terhadap Laba Bersih Perusahaan Farmasi di BEI Periode 2010-2014",0.0010425301578205848,0.3593122335143888,0.6396452363277907
"Analisis Kebangkrutan dengan Menggunakan Metode Altman z-score, Metode Springate dan Metode Zmijewski yang terdaftar di Bursa Efek Indonesia Periode 2010-2014",0.000944633536543013,0.99811586413091,0.000939502332547023
"PENGARUH NET INTEREST MARGIN (NIM), BIAYA DANA BANK DAN NON PERFORMING LOAN (NPL) TERHADAP LOAN TO DEPOSIT RATIO (LDR)
(Studi Pada Bank Umum Swasta Nasional Devisa Yang Terdaftar Di Bursa Efek Indone",0.0013490886763717577,0.0013459705767329716,0.9973049407468954
PENGARUH FAKTOR-FAKTOR KEPUASAN KERJA TERHADAP KINERJA KARYAWAN PT. kRAMAT JAYA ABADI SAMPANG,0.0009104388863480514,0.9981821953230705,0.0009073657905813528
"ANALISIS PEMILIHAN ALTERNATIF LEASING, HUTANG JANGKA PANJANG ATAU MENERBITKAN SAHAM BARU SEBAGAI SUMBER PEMBIAYAAN PT. JASUINDO TIGA PERKASA, Tbk",0.7486753864934296,0.17037171918839109,0.08095289431817938
"Pengaruh Faktor Budaya, Sosial, Pribadi dan Psikologi Terhadap Keputusan Pembelian Produk Tupperware (Studi Pada Warga Perum Pondok Halim 2 Kabupaten Bangkalan)",0.9967814100553409,0.0016042990536164685,0.0016142908910425722
"Pengaruh Stock Selection Skill, Market Timing Ability dan Size Reksadana Terhadap Kinerja Reksadana Syariah Yang Terdaftar Di Bursa Efek Indonesia (BEI) Periode 2012-2014",0.001498012146846653,0.0014881667090169632,0.9970138211441364
"ANALISIS  KURS, SUKU BUNGA, EARNING PER SHARE (EPS), CURRENT RATIO (CR), DAN RETURN SAHAM PADA PERUSAHAAN PERBANKAN SWASTA DI BURSA EFEK INDONESIA",0.0018013626360079676,0.0018017935894878568,0.9963968437745041
"ANALISIS PERBEDAAN RETURN SAHAM, TRADING VOLUME ACTIVITY, DAN BID-ASK-SPREAD SEBELUM DAN SESUDAH STOCK SPLIT PADA PERUSAHAAN GO PUBLIC DI BEI TAHUN 2012-2014",0.0018256562259072692,0.1744306029433481,0.8237437408307446
"Analisis Pengaruh Economic Value Added (EVA), Return On Assets (ROA) dan Earning Per Share (EPS) Terhadap Return Saham Pada Perusahaan Pertambangan yang Terdaftar di Bursa Efek Indonesia (BEI) Periode",0.0014182199054258474,0.0014180432256002034,0.997163736868974
"ANALISIS PENILAIAN KINERJA REKSA DANA SAHAM MENGGUNAKAN METODE SHARPE,TREYNOR DAN JENSEN SEBAGAI ALTERNATIF PENGAMBILAN KEPUTUSAN INVESTASI
(Studi Pada ReksaDana Saham Yang Terdaftar Di Bursa Efek In",0.2442119218116461,0.7546056088686673,0.0011824693196864704
PENGARUH CITRA MEREK (BRAND IMAGE) TERHADAP KEPUTUSAN PEMBELIAN SMARTPHONE MEREK NOKIA (Studi Pada Mahasiswa Universitas Trunojoyo Madura),0.997088069104164,0.0014443076051057536,0.001467623290730291
"PENGARUH HARGA TERHADAP KEPUTUSAN PEMBELIAN
(Studi pada Warung âMbak Nikâ Spesial Ceker Ayam Aneka Rasa di Sidoarjo)",0.0015572107908763764,0.0015397943816044357,0.9969029948275192
PENGARUH MEKANISME CORPORATE GOVERNANCE TERHADAP KINERJA KEUANGAN PERUSAHAAN SEKTOR INDUSTRI BARANG KONSUMSI YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2010-2014,0.001532492125391111,0.7456373282551192,0.2528301796194898
"Pengaruh Citra Merek Terhadap Keputusan Pembelian
Kopi Bubuk Instan Merek Nescafe (Studi Pada Konsumen Kopi Bubuk Instan Merek
Nescafe di Stadion Gelora Bangkalan)â",0.0013954133454610012,0.001388355882325633,0.9972162307722134
"ANALISIS PENGARUH DIVIDEN, PROFITABILITAS, DAN HUTANG TERHADAP KESEJAHTERAAN PEMEGANG SAHAM 
(PADA PERUSAHAAN SEKTOR CONSUMER GOODS YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2010-2014)
",0.0013616214213277502,0.0013795681665211977,0.997258810412151
"Pengaruh Struktur Keuangan, Ukuran, dan Pertumbuhan Perusahaan Terhadap Laba Bersih Pada Perusahaan Sub Sektor Plastik dan Kemasan Yang Terdaftar di Bursa Efek Indonesia (BEI) periode 2010-2014",0.0012095141952170503,0.0012186173187925698,0.9975718684859903
ANALISIS KORELASI ANTARA BIAYA KUALITAS DAN BIAYA DISTRIBUSI TERHADAP PROFITABILITAS PADA PT SEMEN INDONESIA PERSERO (TBK),0.030677961421044876,0.9682541113874384,0.0010679271915167382
PENGARUH PROFITABILITAS TERHADAP NILAI PERUSAHAAN DENGAN PENGUNGKAPAN CORPORATE SOCIAL RESPONSIBILITY (CSR) SEBAGAI VARIABEL PEMODERASI PADA PT. SEMEN INDONESIA PERSERO (TBK),0.000855706919631416,0.9982800557143575,0.0008642373660110884
"ANALISIS PENGARUH STRUKTUR MODAL, DIVIDEN DAN PROFITABILITAS TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN SEKTOR PROPERTY, REAL ESTATE DAN BUILDING CONSTRUCTION YANG TERDAFTAR DI BURSA EFEK INDONESIA PER",0.0014008677024815272,0.0014143449133797936,0.9971847873841387
Pengaruh Kelengkapan Alat Kerja dan Disiplin Kerja terhadap Kinerja Karyawan PT. PLN (Persero) di Pamekasan,0.0011034106932558039,0.9977953821685397,0.0011012071382044861
PENGARUH ORIENTASI DAN PENGALAMAN KERJA TERHADAP KINERJA KARYAWAN DI PT. MARINAL INDOPRIMA CABANG SUMENEP,0.0013273105146129316,0.9973456867645489,0.0013270027208380569
"PENGARUH KOMUNIKASI DAN KONFLIK ORGANISASI TERHADAP KINERJA ORGANISASI KEMAHASISWAAN FAKULTAS EKONOMI DAN BISNIS
UNIVERSITAS TRUNOJOYO MADURA
",0.9979473812201763,0.0010302829960947113,0.0010223357837289536
Analisis Pengaruh Self-Efficacy Terhadap Prestasi Kerja Melalui Motivasi Berprestasi Pada Pegawai Dinas Pekerjaan Umum Cipta Karya Sidoarjo,0.0014550883649564216,0.9970824789568588,0.001462432678184712
"Pengaruh Pembagian Kerja dan Wewenang Karyawan
Terhadap Produktivitas Kerja Karyawan Pada UD. Sumber Makmur di Kamal
Bangkalan",0.0016252954162402833,0.9967507013828023,0.0016240032009574618
ANALISIS PENGARUH BEHAVIORAL FINANCE TERHADAP KEPUTUSAN INVESTOR DAN PERFORMA INVESTASI SAHAM DI KOTA SURABAYA,0.001204152830286734,0.0011972112609514715,0.9975986359087617
PENGARUH KREATIVITAS DAN PERILAKU INOVATIF TERHADAP KINERJA PEGAWAI DINAS PERHUBUNGAN KOMUNIKASI DAN INFORMATIKA KABUPATEN SAMPANG ,0.38410726932495926,0.13374411042850998,0.4821486202465308
Pengaruh Motivasi Kerja dan Budaya Organisasi Terhadap Kinerja Karyawan PT. Indovision Cabang Surabaya,0.47504747396960423,0.5235778509536253,0.0013746750767706086
PEMBAGIAN KERJA DAN KEMAMPUAN KARYAWAN TERHADAP KINERJA KARYAWAN PADA BANK TABUNGAN PENSIUNAN NASIONAL CABANG KEDIRI,0.7724706007103146,0.22661775756776448,0.0009116417219209083
"
PENGARUH KECERDASAN INTELEKTUAL, EMOSIONAL DAN SPIRITUAL TERHADAP KINERJA KARYAWAN 
PADA PT PLN (PERSERO) DISTRIBUSI SURABAYA UTARA
",0.0011111518122529957,0.997779799801561,0.001109048386186045
"PENGARUH KUALITAS PELAYANAN 
TERHADAP KEPUASAN NASABAH BANK BTN (BANK TABUNGAN NEGARA) KANTOR KAS KAMAL
",0.0917049861059144,0.0013101245369817386,0.9069848893571038
"PENGARUH STRUKTUR MODAL, RENTABILITAS TERHADAP HARGA SAHAM PADA PERUSAHAAN MAKANAN DAN MINUMAN YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2010-2014",0.001591685564856115,0.0015896110864181262,0.9968187033487257
"PENGARUH FINANCIAL LEVERAGE, LIKUIDITAS DAN AKTIVITAS TERHADAP PROFITABILITAS PADA PERUSAHAAN SUB-SEKTOR MAKANAN DAN MINUMAN YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2010-2014",0.0016084351808388529,0.34408910487776107,0.6543024599414
PENGARUH KEMASAN DAN LABEL HALAL TERHADAP KEPUTUSAN PEMBELIAN PRODUK IKAN TERI CRISPY (Studi Pada Konsumen UD. Bunga Laut Di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan),0.15838841141997217,0.0013876224809311146,0.8402239660990968
PENGARUH PEMBERDAYAAN DAN MOTIVASI KERJA TERHADAP KINERJA TENAGA PENYULUH BADAN PEMBERDAYAAN PEREMPUAN DAN KELUARGA BERENCANA KABUPATEN LAMONGAN,0.0015259567594891393,0.9969532877015475,0.0015207555389634383
"PENGARUH INSENTIF DAN GAYA KEPEMIMPINAN TERHADAP KINERJA KARYAWAN PADA
PT NOVELL PHARMACEUTICAL LABORATORIES SURABAYA
",0.0016488472823890721,0.9966912329488512,0.0016599197687596748
Pengaruh Motivasi Berprestasi dan Penghargaan Terhadap Pengembangan Karier Karyawan Pada CV. Badak Karya Pratama ,0.0015850771169325826,0.806062184990719,0.1923527378923485
"Marâie Fathan Muhammad, 120211100060. Pengaruh Pembelajaran dan Pelatihan Terhadap Kinerja Pegawai BPR Bank Daerah Simpang Lima Gumul Kabupaten Kediri dibawah bimbingan Bapak Dr. Raden Mas Mochammad W",0.4175802504550612,0.001552666679535956,0.5808670828654028
"PENGARUH KREATIVITAS DAN KERJASAMA TIM TERHADAP 
KINERJA KARYAWAN PT. TELEKOMUNIKASI INDONESIA, TBK 
MADURA(Studi Kasus PT. Telkom Kandatel Bangkalan)",0.9599318051000882,0.03850762973258028,0.001560565167331562
Pengaruh Loyalitas dan Lingkungan Kerja terhadap Kinerja Personel pada Satuan Polres Bangkalanâ,0.44500179807011436,0.5538704480648277,0.0011277538650580014
Pengaruh Kepercayaan Diri dan Disiplin Kerja terhadap Prestasi Kerja Karyawan Mitra Setia Motor Honda Wilayah Maduraâ.,0.0011709984400568969,0.9976602243940191,0.0011687771659239364
PENGARUH PENILAIAN KINERJA DAN GAYA KEPEMIMPINAN TRANSFORMASIONAL TERHADAP KINERJA KARYAWAN CV. PANCA DARA DI UNIVERSITAS TREUNOJOYO MADURA,0.0013536645394799456,0.6913007670797837,0.30734556838073623
PENGARUH KOMPENSASI FINANSIAL DAN LINGKUNGAN KERJA FISIK TERHADAP KINERJA KARYAWAN BAGIAN PRODUKSI DI PT. LADANG HIJAU LAMONGAN,0.0012326411795349791,0.46208758374468367,0.5366797750757814
"PENGARUH KETERLIBATAN KERJA DAN ORGNIZATIONAL CITIZENSHIP
BEHAVIOR (OCB) TERHADAP KINERJA KARYAWAN
PT. MARINAL INDOPRIMA CABANG SUMENEP",0.0012711264738554497,0.9974593355749605,0.001269537951184185
"PENGARUH IKLAN MIE SEDAAP DI TELEVISI TERHADAP
KEPUTUSAN PEMBELIAN MIE SEDAAP
(Studi pada Konsumen di Desa Blumbungan, Pamekasan)",0.17416524641438247,0.0016461387920281116,0.8241886147935894
